user_id,first_name,last_name,user_type,home_country,preferred_city_type,target_university,field_of_study,degree_level,intended_start_year,budget_range_aud,scholarship_interest,concern_visa,concern_accommodation,concern_safety,concern_academics,concern_career,concern_culture,preferred_language,accommodation_type,work_while_studying_interest
1291,Lucas,Iyer,student,Brazil,suburban,University of Western Australia,Data Science,Bachelor,2026,42328,1,0,0,1,0,1,0,Spanish,dorm,0
1292,Priya,Rossi,student,China,urban,Monash University,Business Analytics,Master,2027,45713,1,1,1,1,0,1,0,Indonesian,dorm,0
1293,Hiroshi,Hernandez,student,Japan,suburban,Monash University,Psychology,PhD,2027,29381,1,1,1,1,0,0,1,Spanish,shared,0
1294,Mei,Park,parent,Indonesia,suburban,University of Western Australia,Business Analytics,Bachelor,2026,50287,1,0,0,1,1,0,1,Hindi,private,0
1295,Léa,Rossi,parent,China,suburban,Australian National University,Mechanical Engineering,Master,2027,27084,1,1,0,1,0,0,1,Japnese,shared,1
1296,Omar,Nguyen,student,Brazil,regional,University of Melbourne,Mechanical Engineering,Bachelor,2026,15939,0,0,0,1,1,1,0,French,private,0
1297,Zane,Müller,student,Australia,suburban,Monash University,Artificial Intelligence,Bachelor,2026,37999,0,1,0,1,1,0,0,Spanish,shared,0
1298,Ji-won,Ahmed,student,Australia,suburban,University of Adelaide,Psychology,Master,2027,41410,1,1,0,1,1,0,0,Spanish,private,0
1299,Hans,Müller,student,Australia,urban,University of Queensland,Business Analytics,PhD,2027,49168,0,0,0,0,0,1,1,Indonesian,shared,0
1300,Arjun,Silva,student,Japan,suburban,UNSW,Mechanical Engineering,Bachelor,2027,38035,0,1,0,0,1,0,1,English,dorm,0
1301,Hamza,Park,student,China,suburban,UNSW,Business Analytics,Master,2027,35759,1,1,1,1,1,0,0,Japnese,shared,0
1302,Sumaiya,Wong,student,UAE,suburban,University of Western Australia,Business Analytics,Bachelor,2026,40989,1,1,0,0,1,0,1,French,shared,1
1303,Yuki,Iqbal,student,Vietnam,regional,Australian National University,Mechanical Engineering,PhD,2026,56936,1,1,0,0,1,0,1,Indonesian,dorm,0
1304,Rohan,Malik,student,Vietnam,suburban,Monash University,Finance,Master,2026,51220,0,0,1,1,0,1,0,Mandarin,private,1
1305,Jueqing,Ahmed,student,Brazil,suburban,University of Melbourne,Data Science,Master,2027,15915,0,0,0,0,0,1,1,Japnese,shared,0
1306,Sana,Müller,parent,Australia,urban,University of Queensland,Mechanical Engineering,Master,2026,31111,1,0,0,1,1,1,0,Hindi,shared,0
1307,Kenji,Müller,parent,China,suburban,University of Melbourne,Finance,Master,2027,30290,1,0,1,1,0,0,1,Indonesian,private,0
1308,Kavya,Lefebvre,student,Nigeria,regional,University of Queensland,Mechanical Engineering,PhD,2027,32408,1,1,1,0,0,0,0,French,shared,1
1309,Hiroshi,Rahman,student,Vietnam,urban,UNSW,Data Science,Master,2026,39981,1,1,0,1,1,0,0,Hindi,private,1
1310,Fatima,Lefebvre,parent,Nigeria,urban,University of Queensland,Data Science,Master,2027,34813,0,1,0,0,1,1,1,Hindi,shared,0
1311,Mathis,Chen,student,India,urban,University of Sydney,Artificial Intelligence,PhD,2027,30823,1,0,0,1,1,1,0,Spanish,private,0
1312,Nina,Garcia,student,Japan,regional,University of Adelaide,Finance,Master,2027,31068,0,1,1,0,0,1,0,Spanish,private,0
1313,Li,Khan,student,Vietnam,urban,Monash University,Mechanical Engineering,PhD,2027,50781,0,0,1,0,0,1,1,Mandarin,dorm,0
1314,Sumaiya,Müller,student,India,suburban,University of Sydney,Business Analytics,Master,2026,55888,1,1,1,1,0,1,0,Indonesian,shared,0
1315,Diego,Siddiqui,student,China,suburban,University of Melbourne,Data Science,PhD,2027,31699,0,0,0,0,1,0,0,Hindi,shared,1
1316,Amira,Müller,student,Indonesia,regional,University of Sydney,Artificial Intelligence,Master,2026,52322,0,1,1,0,0,0,0,Spanish,dorm,1
1317,Amara,Haddad,parent,Australia,urban,University of Sydney,Finance,Master,2026,47034,0,0,1,1,1,1,0,French,dorm,0
1318,Kavya,Wong,student,Indonesia,regional,University of Queensland,Artificial Intelligence,Master,2026,20933,1,0,0,1,0,0,1,Indonesian,dorm,1
1319,Arjun,Lefebvre,parent,Indonesia,urban,UNSW,Artificial Intelligence,Bachelor,2027,44165,0,1,0,0,1,0,0,English,private,1
1320,Priya,Lefebvre,student,Australia,regional,University of Western Australia,Data Science,Master,2027,34615,0,1,0,0,1,1,1,Spanish,private,1
1321,Priya,Sato,student,Japan,regional,University of Queensland,Data Science,PhD,2027,30299,0,0,1,1,0,0,0,English,private,0
1322,Yuki,Moreau,student,Brazil,regional,University of Melbourne,Computer Science,PhD,2027,33224,1,1,1,1,0,1,0,Spanish,private,1
1323,Saanvi,Das,parent,UAE,urban,University of Melbourne,Artificial Intelligence,Master,2027,49416,0,1,1,0,1,0,0,Japnese,private,1
1324,Bilal,Müller,student,Nigeria,suburban,University of Melbourne,Mechanical Engineering,Master,2027,27251,0,0,0,1,0,0,0,Hindi,dorm,1
1325,Mateo,Lefebvre,parent,UAE,suburban,Monash University,Mechanical Engineering,Master,2026,37971,0,0,0,1,1,1,1,Spanish,dorm,0
1326,Julien,Chaudhary,student,Vietnam,urban,University of Queensland,Business Analytics,PhD,2027,24058,1,1,0,0,0,0,0,Spanish,dorm,0
1327,Mathis,Iyer,student,Vietnam,regional,University of Sydney,Artificial Intelligence,PhD,2027,29605,1,1,1,0,1,0,1,Hindi,dorm,1
1328,Clara,Chatterjee,student,Japan,urban,University of Queensland,Business Analytics,PhD,2027,34756,0,0,1,1,1,0,0,Japnese,shared,1
1329,Ivan,Bakare,student,Australia,suburban,University of Melbourne,Psychology,Master,2026,50281,1,1,0,1,0,1,1,Hindi,private,1
1330,Hans,Garcia,student,UAE,suburban,University of Queensland,Finance,Master,2027,48123,1,0,1,0,1,0,1,Mandarin,dorm,0
1331,Zoya,Rossi,student,India,suburban,University of Melbourne,Psychology,Master,2027,31072,1,0,0,0,0,1,1,Spanish,shared,0
1332,Chloé,Chen,parent,Australia,suburban,UNSW,Artificial Intelligence,Master,2026,53383,1,0,0,0,1,0,1,Mandarin,dorm,1
1333,Saanvi,Bakare,student,Indonesia,suburban,University of Sydney,Mechanical Engineering,Bachelor,2027,42691,1,1,1,1,0,1,0,French,private,1
1334,Sana,Rossi,student,Australia,regional,Australian National University,Artificial Intelligence,Bachelor,2027,39773,0,1,1,1,0,1,1,Spanish,shared,1
1335,Hans,Lefebvre,student,UAE,regional,University of Queensland,Computer Science,Master,2026,48240,1,1,1,1,0,0,1,Japnese,dorm,1
1336,Li,Suzuki,parent,Indonesia,regional,Monash University,Finance,Master,2027,59044,0,1,1,1,0,1,1,Mandarin,dorm,0
1337,Abrar,Haddad,parent,Australia,regional,University of Sydney,Data Science,Bachelor,2027,55744,0,1,1,1,0,0,0,Mandarin,dorm,0
1338,Abrar,Chen,student,UAE,suburban,University of Queensland,Data Science,PhD,2026,47722,1,0,0,0,1,1,0,Spanish,private,1
1339,Ivan,Silva,parent,Japan,regional,UNSW,Psychology,Master,2026,40463,1,0,0,0,1,1,0,Indonesian,shared,1
1340,Ishaan,Müller,student,UAE,regional,University of Melbourne,Mechanical Engineering,Master,2027,42253,0,1,1,1,1,1,0,French,dorm,1
1341,Arjun,Bakare,parent,Australia,suburban,University of Melbourne,Computer Science,PhD,2026,41912,1,1,1,1,0,1,0,Mandarin,dorm,0
1342,Mateo,Gomez,student,India,urban,University of Adelaide,Finance,Bachelor,2027,59555,0,1,1,0,0,0,1,French,private,0
1343,Chloé,Chatterjee,student,Vietnam,urban,University of Adelaide,Psychology,PhD,2027,23567,1,0,1,1,0,0,1,Spanish,private,1
1344,Yuki,Sato,student,India,regional,UNSW,Business Analytics,Master,2027,30614,1,1,0,0,1,1,0,French,dorm,1
1345,Jueqing,Suzuki,student,UAE,regional,Monash University,Business Analytics,Master,2027,49017,0,0,0,0,0,1,1,Spanish,private,1
1346,Priya,Hernandez,student,Japan,suburban,University of Adelaide,Data Science,PhD,2026,15832,0,0,1,0,0,0,1,Spanish,private,0
1347,Hans,Olsen,student,Japan,urban,University of Sydney,Computer Science,Master,2027,28312,0,1,0,0,1,0,0,Hindi,dorm,0
1348,Mathis,Iyer,student,Brazil,suburban,University of Western Australia,Finance,Master,2026,57748,0,0,1,0,0,1,1,English,shared,1
1349,Suresh,Haddad,student,China,suburban,Monash University,Psychology,Master,2027,17464,1,0,0,1,0,0,0,French,shared,0
1350,Zane,Sharma,student,Australia,regional,UNSW,Mechanical Engineering,Master,2026,17596,0,0,0,0,1,0,0,English,dorm,0
1351,Lucas,Dubois,parent,China,urban,University of Sydney,Psychology,Master,2026,38534,0,1,0,1,1,1,0,English,shared,0
1352,Hans,Das,student,Australia,regional,UNSW,Business Analytics,PhD,2027,20103,0,0,1,1,1,0,0,English,shared,1
1353,Sumaiya,Moreau,parent,Brazil,regional,University of Melbourne,Business Analytics,Bachelor,2027,43146,0,0,1,1,1,1,0,English,private,0
1354,Elena,Wong,parent,UAE,regional,University of Western Australia,Mechanical Engineering,Master,2027,35722,0,1,0,0,1,0,1,Mandarin,private,0
1355,Arjun,Müller,parent,India,urban,University of Sydney,Artificial Intelligence,Master,2027,34250,1,0,0,1,1,1,1,Japnese,shared,0
1356,Jueqing,Iyer,student,Brazil,regional,University of Sydney,Business Analytics,PhD,2026,58431,1,0,0,1,0,1,1,English,private,0
1357,Li,Das,student,Japan,suburban,University of Queensland,Data Science,Master,2026,15472,0,0,1,0,0,1,1,Mandarin,private,1
1358,Elena,Al-Farsi,student,Australia,regional,University of Queensland,Artificial Intelligence,Master,2026,47539,1,1,1,0,1,0,0,English,private,0
1359,Fatima,Haddad,student,India,regional,University of Sydney,Mechanical Engineering,PhD,2026,53434,1,0,1,1,0,1,0,English,shared,0
1360,Nina,Park,parent,Indonesia,suburban,University of Adelaide,Finance,Bachelor,2026,37425,1,0,1,1,0,1,0,English,private,1
1361,Mei,Ahmed,parent,Australia,urban,University of Adelaide,Computer Science,Master,2027,55845,0,1,0,0,0,1,0,Indonesian,shared,1
1362,Sana,Wong,parent,Indonesia,urban,University of Queensland,Mechanical Engineering,PhD,2027,20387,1,1,0,1,1,1,1,English,shared,0
1363,Diego,Moreau,student,Japan,regional,University of Queensland,Finance,Master,2027,46005,0,0,1,1,0,0,0,French,dorm,1
1364,Ananya,Ahmed,parent,Australia,urban,University of Adelaide,Business Analytics,PhD,2026,36254,0,0,0,1,0,0,1,Spanish,shared,1
1365,Sana,Haddad,parent,India,regional,University of Sydney,Artificial Intelligence,Master,2026,53258,0,1,1,0,1,1,1,Hindi,dorm,1
1366,Li,Gomez,student,Japan,regional,University of Western Australia,Psychology,Master,2026,49704,0,1,1,0,1,0,0,French,dorm,1
1367,Clara,Chen,student,Indonesia,regional,University of Melbourne,Finance,Bachelor,2026,50619,1,0,0,0,1,0,0,French,private,0
1368,Zane,Wei,student,Nigeria,urban,University of Adelaide,Computer Science,Master,2026,54769,0,0,0,1,0,1,1,English,shared,1
1369,Amira,Rossi,student,UAE,regional,University of Adelaide,Artificial Intelligence,Master,2027,29873,0,1,0,0,1,0,0,Spanish,shared,1
1370,Ishaan,Patil,student,Indonesia,suburban,University of Melbourne,Computer Science,Master,2027,48680,0,0,1,1,1,1,1,Spanish,dorm,0
1371,Amara,Haddad,student,India,suburban,University of Western Australia,Data Science,Master,2026,19811,1,0,0,1,0,1,1,Mandarin,private,1
1372,Sumaiya,Siddiqui,student,Nigeria,regional,University of Adelaide,Data Science,PhD,2026,38006,1,0,0,0,1,0,1,Spanish,private,0
1373,Saanvi,Silva,parent,Japan,regional,UNSW,Artificial Intelligence,Master,2027,54348,0,1,1,0,1,1,1,Indonesian,shared,1
1374,Léa,Chaudhary,student,India,suburban,University of Queensland,Artificial Intelligence,PhD,2026,37769,1,1,0,1,1,1,0,Hindi,dorm,0
1375,Hans,Hernandez,student,UAE,suburban,University of Western Australia,Finance,Master,2026,43975,0,1,0,0,1,1,0,Hindi,dorm,0
1376,Sumaiya,Siddiqui,parent,China,urban,University of Melbourne,Computer Science,PhD,2026,44588,0,0,0,1,0,1,0,French,private,0
1377,Aisha,Ahmed,student,Japan,suburban,UNSW,Data Science,PhD,2027,22219,0,0,0,1,1,1,0,English,shared,1
1378,Julien,Das,student,India,regional,University of Queensland,Computer Science,Master,2027,31357,0,1,0,0,0,1,1,French,dorm,1
1379,Sofia,Gomez,parent,India,urban,University of Adelaide,Data Science,Bachelor,2027,35568,1,1,1,1,0,0,1,English,private,0
1380,Mei,Malik,student,China,regional,University of Western Australia,Psychology,PhD,2026,47101,1,1,0,1,0,1,1,Hindi,private,0
1381,Clara,Al-Farsi,student,China,suburban,University of Sydney,Computer Science,PhD,2026,15422,0,1,1,1,0,1,1,Spanish,shared,0
1382,Saanvi,Suzuki,parent,Indonesia,urban,Monash University,Mechanical Engineering,PhD,2026,29300,1,0,0,0,1,1,0,Japnese,dorm,1
1383,Zoya,Silva,student,UAE,urban,University of Melbourne,Artificial Intelligence,PhD,2026,40211,0,0,0,0,0,0,0,Hindi,private,0
1384,Priya,Gomez,student,Indonesia,urban,Monash University,Data Science,PhD,2027,34825,0,1,1,1,0,0,0,Indonesian,private,0
1385,Lucas,Patil,student,India,suburban,Australian National University,Data Science,PhD,2026,38199,1,0,0,1,1,0,1,Japnese,shared,0
1386,Abrar,Ahmed,student,Australia,regional,Monash University,Data Science,Bachelor,2027,22344,0,1,1,1,1,0,1,Hindi,shared,1
1387,Bilal,Müller,student,Indonesia,regional,University of Queensland,Mechanical Engineering,Master,2026,56392,0,0,1,0,1,0,1,Spanish,private,1
1388,Kenji,Kumar,student,Vietnam,urban,University of Sydney,Mechanical Engineering,Bachelor,2026,44439,0,1,0,1,1,1,0,Mandarin,private,0
1389,Léa,Moreau,student,Brazil,regional,University of Melbourne,Finance,Master,2027,44688,1,1,0,1,1,0,1,Japnese,shared,0
1390,Aisha,Silva,student,UAE,suburban,University of Queensland,Computer Science,Master,2026,33893,1,0,1,0,1,0,1,French,dorm,0
1391,Amira,Moreau,student,India,suburban,University of Western Australia,Data Science,PhD,2026,27206,1,1,0,1,1,0,0,English,private,1
1392,Sumaiya,Ahmed,student,UAE,suburban,Monash University,Computer Science,Bachelor,2027,15652,0,0,0,0,0,0,0,Hindi,private,1
1393,Trang,Hossain,student,Vietnam,urban,UNSW,Artificial Intelligence,Master,2026,33520,1,1,1,1,0,1,1,French,shared,0
1394,Aisha,Gomez,student,China,suburban,University of Sydney,Business Analytics,Bachelor,2027,53310,0,0,0,0,1,1,1,English,private,1
1395,Ishaan,Hossain,student,Indonesia,regional,University of Adelaide,Computer Science,PhD,2026,30521,0,0,1,0,0,1,1,English,shared,1
1396,Li,Haddad,parent,Australia,suburban,University of Sydney,Finance,Master,2027,43589,1,1,1,1,1,0,0,Mandarin,shared,1
1397,Ishaan,Kim,student,Vietnam,suburban,University of Sydney,Data Science,Bachelor,2027,35898,1,1,0,1,1,0,1,Mandarin,shared,0
1398,Sana,Olsen,student,Japan,urban,University of Adelaide,Business Analytics,Bachelor,2026,45437,0,1,1,1,0,1,1,Mandarin,dorm,0
1399,Nina,Park,parent,China,regional,UNSW,Data Science,PhD,2027,46813,1,1,0,0,1,1,0,English,dorm,1
1400,Hiroshi,Chaudhary,parent,Vietnam,urban,University of Queensland,Business Analytics,Bachelor,2026,23388,0,0,1,1,0,0,0,French,shared,1
1401,Zane,Rahman,student,Vietnam,urban,University of Western Australia,Finance,Master,2027,54683,0,0,0,1,0,1,0,Japnese,private,1
1402,Elena,Dubois,student,Nigeria,suburban,UNSW,Artificial Intelligence,PhD,2026,22962,1,0,1,0,0,1,1,French,dorm,1
1403,Fatima,Khan,student,China,urban,University of Adelaide,Artificial Intelligence,PhD,2026,25851,0,1,0,0,0,0,0,English,dorm,0
1404,Yuki,Chatterjee,student,Brazil,regional,Australian National University,Mechanical Engineering,Master,2027,53744,0,0,0,0,1,1,0,Japnese,shared,0
1405,Mei,Tanaka,student,Australia,urban,University of Queensland,Psychology,Bachelor,2026,23106,0,1,0,1,0,1,1,French,shared,0
1406,Amara,Smirnov,student,Brazil,regional,Monash University,Finance,Master,2027,16267,0,0,1,1,0,0,0,Indonesian,private,0
1407,Suresh,Malik,parent,China,urban,University of Western Australia,Business Analytics,PhD,2026,35580,0,0,0,1,1,1,1,Indonesian,private,1
1408,Hamza,Rossi,student,Vietnam,regional,University of Western Australia,Data Science,PhD,2027,27017,0,1,1,0,1,1,1,Mandarin,shared,1
1409,Fatima,Hossain,student,Japan,regional,UNSW,Finance,Master,2027,32387,0,1,1,1,0,1,0,Indonesian,shared,1
1410,Zaid,Olsen,student,Brazil,regional,UNSW,Artificial Intelligence,PhD,2027,19232,1,1,0,0,1,0,0,French,shared,1
1411,Suresh,Moreau,parent,Brazil,urban,University of Melbourne,Business Analytics,Bachelor,2027,57016,0,0,0,1,0,1,1,Indonesian,private,1
1412,Hans,Olsen,parent,Japan,urban,University of Adelaide,Business Analytics,Master,2026,31338,0,0,0,1,0,1,1,Japnese,private,1
1413,Diego,Malik,student,Vietnam,regional,University of Sydney,Mechanical Engineering,Master,2026,15321,0,1,0,1,0,0,0,Spanish,private,0
1414,Bilal,Gomez,parent,India,urban,University of Adelaide,Finance,PhD,2026,29650,1,1,1,1,1,1,0,English,dorm,0
1415,Zane,Park,parent,China,urban,UNSW,Finance,PhD,2026,59415,1,1,1,1,0,1,1,English,shared,1
1416,Clara,Iyer,student,Indonesia,suburban,University of Sydney,Artificial Intelligence,Bachelor,2026,17315,0,1,0,0,0,1,0,English,private,0
1417,Rohan,Sharma,student,India,urban,Monash University,Finance,PhD,2027,22629,1,0,0,1,0,1,1,French,private,0
1418,Léa,Iqbal,student,India,suburban,UNSW,Computer Science,Bachelor,2026,59380,0,0,0,0,0,0,1,Indonesian,dorm,0
1419,Amira,Hossain,student,Vietnam,regional,University of Adelaide,Artificial Intelligence,Master,2026,33530,1,0,1,1,1,0,1,Japnese,private,1
1420,Rohan,Gomez,parent,India,suburban,University of Adelaide,Finance,Bachelor,2027,42123,0,0,1,1,1,0,0,Mandarin,private,1
1421,Abrar,Chaudhary,student,UAE,regional,UNSW,Data Science,Bachelor,2027,49712,0,0,1,0,0,1,0,English,shared,0
1422,Clara,Smirnov,student,Vietnam,suburban,UNSW,Business Analytics,Bachelor,2027,46612,1,1,0,1,1,1,1,English,dorm,0
1423,Tanvir,Hossain,student,Australia,suburban,University of Western Australia,Artificial Intelligence,Bachelor,2027,21103,0,1,1,1,1,0,1,French,private,0
1424,Ishaan,Wei,student,Vietnam,urban,University of Adelaide,Data Science,PhD,2026,56953,0,0,1,1,0,0,0,French,shared,0
1425,Trang,Iyer,parent,Brazil,suburban,University of Western Australia,Psychology,Master,2026,38101,1,0,0,1,0,0,1,French,dorm,1
1426,Tanvir,Iyer,parent,Brazil,regional,University of Sydney,Computer Science,Bachelor,2027,39119,0,0,1,1,0,1,1,Hindi,dorm,1
1427,Kenji,Olsen,student,Indonesia,suburban,Australian National University,Artificial Intelligence,Bachelor,2027,22737,0,1,0,0,1,0,1,Japnese,dorm,1
1428,Trang,Nguyen,student,Australia,suburban,UNSW,Psychology,Bachelor,2027,31906,1,0,0,0,0,1,0,Spanish,shared,0
1429,Mei,Müller,student,Indonesia,regional,Monash University,Business Analytics,Master,2027,20698,1,1,1,0,1,1,0,Japnese,shared,0
1430,Diego,Smirnov,student,Japan,regional,Australian National University,Mechanical Engineering,Bachelor,2027,19065,1,1,1,0,1,1,1,Hindi,shared,0
1431,Zoya,Gomez,student,China,regional,University of Western Australia,Mechanical Engineering,Bachelor,2027,43927,0,1,1,0,1,0,1,Japnese,shared,1
1432,Amira,Rahman,student,UAE,urban,Australian National University,Mechanical Engineering,Master,2027,54634,1,0,0,1,0,1,1,French,private,0
1433,Abrar,Sato,student,Australia,regional,UNSW,Mechanical Engineering,Master,2027,46760,0,0,0,0,0,0,0,Hindi,shared,0
1434,Priya,Iqbal,student,Brazil,regional,University of Queensland,Psychology,Bachelor,2027,46649,0,1,1,0,0,0,1,English,dorm,0
1435,Priya,Chatterjee,student,Australia,suburban,University of Western Australia,Mechanical Engineering,Bachelor,2026,23372,1,0,1,1,0,0,0,English,private,1
1436,Ji-won,Kumar,student,Japan,regional,UNSW,Finance,PhD,2026,39573,0,0,0,1,1,0,1,Hindi,shared,0
1437,Kenji,Silva,student,Vietnam,regional,University of Melbourne,Artificial Intelligence,Master,2027,22253,1,1,0,0,0,0,0,Mandarin,shared,0
1438,Suresh,Iyer,parent,Indonesia,suburban,University of Sydney,Artificial Intelligence,Bachelor,2027,25357,0,0,1,1,0,1,1,Mandarin,shared,1
1439,Ishaan,Lefebvre,student,Australia,urban,Australian National University,Business Analytics,Bachelor,2027,38352,0,1,1,0,0,0,0,Indonesian,dorm,0
1440,Aisha,Patil,student,Indonesia,suburban,UNSW,Artificial Intelligence,Bachelor,2027,58045,1,0,1,0,1,1,1,Spanish,dorm,1
1441,Abrar,Iyer,parent,Brazil,urban,University of Western Australia,Artificial Intelligence,Master,2027,34028,1,0,1,1,0,0,1,French,shared,0
1442,Sarvesh,Hernandez,student,UAE,suburban,Australian National University,Artificial Intelligence,Bachelor,2026,26404,0,0,0,1,1,1,1,Japnese,private,0
1443,Ji-won,Kim,student,Australia,urban,University of Melbourne,Data Science,Bachelor,2026,43429,0,1,0,0,1,0,1,French,shared,0
1444,Aisha,Patil,student,Indonesia,regional,University of Adelaide,Computer Science,Bachelor,2027,54619,0,0,0,0,1,0,1,English,dorm,1
